id|product_id|category_id|perusahaan|field|field_value
3729|339|1|59|field-10|016.1.02.18.15.0036
3730|340|1|59|field-0|Visalux
3731|340|1|59|field-1|CFL
3732|340|1|59|field-2|Visalux SPIRAL 23W CDL
3733|340|1|59|field-3|"SPIRAL "
3734|340|1|59|field-4|23.09
3735|340|1|59|field-5|55.00
3736|340|1|59|field-6|Cool Daylight
3737|340|1|59|field-7|3
3738|340|1|59|field-8|67.42
3739|340|1|59|field-9|98909.25
3740|340|1|59|field-10|016.1.02.23.15.0037
3741|341|1|59|field-0|Visalux
3742|341|1|59|field-1|CFL
3743|341|1|59|field-2|Visalux SPIRAL 23W WW
3744|341|1|59|field-3|"SPIRAL "
3745|341|1|59|field-4|21.25
3746|341|1|59|field-5|74.00
3747|341|1|59|field-6|Warm White
3748|341|1|59|field-7|4
3749|341|1|59|field-8|62.05
3750|341|1|59|field-9|91027.35
3751|341|1|59|field-10|016.1.02.23.15.0038
3752|342|1|59|field-0|Visalux
3753|342|1|59|field-1|CFL
3754|342|1|59|field-2|Visalux SPIRAL 28W CDL
3755|342|1|59|field-3|"SPIRAL "
3756|342|1|59|field-4|29.35
3757|342|1|59|field-5|71.00
3758|342|1|59|field-6|Cool Daylight
3759|342|1|59|field-7|4
3760|342|1|59|field-8|85.70
3761|342|1|59|field-9|125724.83
3762|342|1|59|field-10|016.1.02.28.15.0039
3763|343|1|59|field-0|Visalux
3764|343|1|59|field-1|CFL
3765|343|1|59|field-2|Visalux SPIRAL 35W CDL
3766|343|1|59|field-3|"SPIRAL "
3767|343|1|59|field-4|38.05
3768|343|1|59|field-5|78.00
3769|343|1|59|field-6|Cool Daylight
3770|343|1|59|field-7|4
3771|343|1|59|field-8|111.11
3772|343|1|59|field-9|162992.50
3773|343|1|59|field-10|016.1.02.35.15.0040
3774|344|1|59|field-0|Visalux
3775|344|1|59|field-1|CFL
3776|344|1|59|field-2|Visalux SPIRAL 32W CDL
3777|344|1|59|field-3|"SPIRAL "
3778|344|1|59|field-4|30.12
3779|344|1|59|field-5|72.00
3780|344|1|59|field-6|Cool Daylight
3781|344|1|59|field-7|4
3782|344|1|59|field-8|87.95
3783|344|1|59|field-9|129023.24
3784|344|1|59|field-10|016.1.02.32.15.0041
3785|345|1|59|field-0|Visalux
3786|345|1|59|field-1|CFL
3787|345|1|59|field-2|Visalux SPIRAL 42W CDL
3788|345|1|59|field-3|"SPIRAL "
3789|345|1|59|field-4|42.40
3790|345|1|59|field-5|76.00
3791|345|1|59|field-6|Cool Daylight
3792|345|1|59|field-7|4
3793|345|1|59|field-8|123.81
3794|345|1|59|field-9|181626.34
3795|345|1|59|field-10|016.1.02.42.15.0042
3796|346|1|59|field-0|Visalux
3797|346|1|59|field-1|CFL
3798|346|1|59|field-2|Visalux SPIRAL 45W CDL
3799|346|1|59|field-3|"SPIRAL "
3800|346|1|59|field-4|42.65
3801|346|1|59|field-5|69.00
3802|346|1|59|field-6|Cool Daylight
3803|346|1|59|field-7|4
3804|346|1|59|field-8|124.54
3805|346|1|59|field-9|182697.25
3806|346|1|59|field-10|016.1.02.45.15.0043
3807|347|1|59|field-0|Amasco
3808|347|1|59|field-1|CFL
3809|347|1|59|field-2|Amasco 2U 5W CDL
3810|347|1|59|field-3|2U
3811|347|1|59|field-4|7.83
3812|347|1|59|field-5|49.00
3813|347|1|59|field-6|Cool Daylight
3814|347|1|59|field-7|3
3815|347|1|59|field-8|22.86
3816|347|1|59|field-9|33540.90
3817|347|1|59|field-10|016.2.01.05.15.0044
3818|348|1|59|field-0|Amasco
3819|348|1|59|field-1|CFL
3820|348|1|59|field-2|Amasco 2U 8W CDL
3821|348|1|59|field-3|2U
3822|348|1|59|field-4|8.72
3823|348|1|59|field-5|53.00
3824|348|1|59|field-6|Cool Daylight
3825|348|1|59|field-7|4
3826|348|1|59|field-8|25.46
3827|348|1|59|field-9|37353.34
3828|348|1|59|field-10|016.2.01.08.15.0045
3829|349|1|59|field-0|Amasco
3830|349|1|59|field-1|CFL
3831|349|1|59|field-2|Amasco 2U 11W CDL
3832|349|1|59|field-3|2U
3833|349|1|59|field-4|10.51
3834|349|1|59|field-5|55.00
3835|349|1|59|field-6|Cool Daylight
3836|349|1|59|field-7|4
3837|349|1|59|field-8|30.69
3838|349|1|59|field-9|45021.06
3839|349|1|59|field-10|016.2.01.11.15.0046
3840|350|1|59|field-0|Amasco
3841|350|1|59|field-1|CFL
3842|350|1|59|field-2|Amasco 2U 14W CDL
3843|350|1|59|field-3|2U
3844|350|1|59|field-4|13.04
3845|350|1|59|field-5|59.00
3846|350|1|59|field-6|Cool Daylight
3847|350|1|59|field-7|4
3848|350|1|59|field-8|38.08
3849|350|1|59|field-9|55858.67
3850|350|1|59|field-10|016.2.01.14.15.0047
3851|351|1|59|field-0|Amasco
3852|351|1|59|field-1|CFL
3853|351|1|59|field-2|Amasco 2U 17W CDL
3854|351|1|59|field-3|2U
3855|351|1|59|field-4|16.63
3856|351|1|59|field-5|58.00
3857|351|1|59|field-6|Cool Daylight
3858|351|1|59|field-7|3
3859|351|1|59|field-8|48.56
3860|351|1|59|field-9|71236.93
3861|351|1|59|field-10|016.2.01.17.15.0048
3862|352|1|59|field-0|Amasco
3863|352|1|59|field-1|CFL
3864|352|1|59|field-2|Amasco 2U 20W CDL
3865|352|1|59|field-3|2U
3866|352|1|59|field-4|17.04
3867|352|1|59|field-5|56.00
3868|352|1|59|field-6|Cool Daylight
3869|352|1|59|field-7|3
3870|352|1|59|field-8|49.76
3871|352|1|59|field-9|72993.23
3872|352|1|59|field-10|016.2.01.20.15.0049
3873|353|1|59|field-0|Amasco
3874|353|1|59|field-1|CFL
3875|353|1|59|field-2|Amasco 3U 5W CDL
3876|353|1|59|field-3|3U
3877|353|1|59|field-4|5.36
3878|353|1|59|field-5|45.00
3879|353|1|59|field-6|Cool Daylight
3880|353|1|59|field-7|3
3881|353|1|59|field-8|15.65
3882|353|1|59|field-9|22960.31
3883|353|1|59|field-10|016.2.01.05.15.0050
3884|354|1|59|field-0|Amasco
3885|354|1|59|field-1|CFL
3886|354|1|59|field-2|Amasco 3U 8W CDL
3887|354|1|59|field-3|3U
3888|354|1|59|field-4|8.01
3889|354|1|59|field-5|47.00
3890|354|1|59|field-6|Cool Daylight
3891|354|1|59|field-7|3
3892|354|1|59|field-8|23.39
3893|354|1|59|field-9|34311.96
3894|354|1|59|field-10|016.2.01.08.15.0051
3895|355|1|59|field-0|Amasco
3896|355|1|59|field-1|CFL
3897|355|1|59|field-2|Amasco 3U 11W CDL
3898|355|1|59|field-3|3U
3899|355|1|59|field-4|10.20
3900|355|1|59|field-5|53.00
3901|355|1|59|field-6|Cool Daylight
3902|355|1|59|field-7|3
3903|355|1|59|field-8|29.78
3904|355|1|59|field-9|43693.13
3905|355|1|59|field-10|016.2.01.11.15.0052
3906|356|1|59|field-0|Amasco
3907|356|1|59|field-1|CFL
3908|356|1|59|field-2|Amasco 3U 15W CDL
3909|356|1|59|field-3|3U
3910|356|1|59|field-4|13.99
3911|356|1|59|field-5|55.00
3912|356|1|59|field-6|Cool Daylight
3913|356|1|59|field-7|4
3914|356|1|59|field-8|40.85
3915|356|1|59|field-9|59928.12
3916|356|1|59|field-10|016.2.01.15.15.0053
3917|357|1|59|field-0|Amasco
3918|357|1|59|field-1|CFL
3919|357|1|59|field-2|Amasco 3U 18W CDL
3920|357|1|59|field-3|3U
3921|357|1|59|field-4|18.04
3922|357|1|59|field-5|60.00
3923|357|1|59|field-6|Cool Daylight
3924|357|1|59|field-7|4
3925|357|1|59|field-8|52.68
3926|357|1|59|field-9|77276.87
3927|357|1|59|field-10|016.2.01.18.15.0054
3928|358|1|59|field-0|Amasco
3929|358|1|59|field-1|CFL
3930|358|1|59|field-2|Amasco 3U 23W CDL
3931|358|1|59|field-3|3U
3932|358|1|59|field-4|24.13
3933|358|1|59|field-5|63.00
3934|358|1|59|field-6|Cool Daylight
3935|358|1|59|field-7|4
3936|358|1|59|field-8|70.46
3937|358|1|59|field-9|103364.23
3938|358|1|59|field-10|016.2.01.23.15.0055
3939|359|1|59|field-0|Amasco
3940|359|1|59|field-1|CFL
3941|359|1|59|field-2|Amasco 3U 28W CDL
3942|359|1|59|field-3|3U
3943|359|1|59|field-4|26.14
3944|359|1|59|field-5|62.00
3945|359|1|59|field-6|Cool Daylight
3946|359|1|59|field-7|3
3947|359|1|59|field-8|76.33
3948|359|1|59|field-9|111974.35
3949|359|1|59|field-10|016.2.01.28.15.0056
3950|360|1|59|field-0|Amasco
3951|360|1|59|field-1|CFL
3952|360|1|59|field-2|Amasco 4U 45W CDL
3953|360|1|59|field-3|4U
3954|360|1|59|field-4|46.66
3955|360|1|59|field-5|66.00
3956|360|1|59|field-6|Cool Daylight
3957|360|1|59|field-7|4
3958|360|1|59|field-8|136.25
3959|360|1|59|field-9|199874.64
3960|360|1|59|field-10|016.2.01.45.15.0057
3961|361|1|59|field-0|Amasco
3962|361|1|59|field-1|CFL
3963|361|1|59|field-2|Amasco 4U 50W CDL
3964|361|1|59|field-3|4U
3965|361|1|59|field-4|43.76
3966|361|1|59|field-5|69.00
3967|361|1|59|field-6|Cool Daylight
3968|361|1|59|field-7|4
3969|361|1|59|field-8|127.78
3970|361|1|59|field-9|187452.09
3971|361|1|59|field-10|016.2.01.50.15.0058
3972|362|1|59|field-0|Amasco
3973|362|1|59|field-1|CFL
3974|362|1|59|field-2|Amasco Spiral 5W CDL
3975|362|1|59|field-3|Spiral
3976|362|1|59|field-4|5.21
3977|362|1|59|field-5|57.00
3978|362|1|59|field-6|Cool Daylight
3979|362|1|59|field-7|4
3980|362|1|59|field-8|15.21
3981|362|1|59|field-9|22317.76
3982|362|1|59|field-10|016.2.02.05.15.0059
3983|363|1|59|field-0|Amasco
3984|363|1|59|field-1|CFL
3985|363|1|59|field-2|Amasco Spiral 5W WW
3986|363|1|59|field-3|Spiral
3987|363|1|59|field-4|5.39
3988|363|1|59|field-5|64.00
3989|363|1|59|field-6|Warm White
3990|363|1|59|field-7|4
3991|363|1|59|field-8|15.74
3992|363|1|59|field-9|23088.82
3993|363|1|59|field-10|016.2.02.05.15.0060
3994|364|1|59|field-0|Amasco
3995|364|1|59|field-1|CFL
3996|364|1|59|field-2|Amasco Spiral 8W CDL
3997|364|1|59|field-3|Spiral
3998|364|1|59|field-4|7.48
3999|364|1|59|field-5|58.00
4000|364|1|59|field-6|Cool Daylight
4001|364|1|59|field-7|4
4002|364|1|59|field-8|21.84
4003|364|1|59|field-9|32041.63
4004|364|1|59|field-10|016.2.02.08.15.0061
4005|365|1|59|field-0|Amasco
4006|365|1|59|field-1|CFL
4007|365|1|59|field-2|Amasco Spiral 8W WW
4008|365|1|59|field-3|Spiral
4009|365|1|59|field-4|7.73
4010|365|1|59|field-5|71.00
4011|365|1|59|field-6|Warm White
4012|365|1|59|field-7|4
4013|365|1|59|field-8|22.57
4014|365|1|59|field-9|33112.54
4015|365|1|59|field-10|016.2.02.08.15.0062
4016|366|1|59|field-0|Amasco
4017|366|1|59|field-1|CFL
4018|366|1|59|field-2|Amasco Spiral 12W CDL
4019|366|1|59|field-3|Spiral
4020|366|1|59|field-4|10.50
4021|366|1|59|field-5|61.00
4022|366|1|59|field-6|Cool Daylight
4023|366|1|59|field-7|4
4024|366|1|59|field-8|30.66
4025|366|1|59|field-9|44978.22
4026|366|1|59|field-10|016.2.02.12.15.0063
4027|367|1|59|field-0|Amasco
4028|367|1|59|field-1|CFL
4029|367|1|59|field-2|Amasco Spiral 12W WW
4030|367|1|59|field-3|Spiral
4031|367|1|59|field-4|11.01
4032|367|1|59|field-5|67.00
4033|367|1|59|field-6|Warm White
4034|367|1|59|field-7|4
4035|367|1|59|field-8|32.15
4036|367|1|59|field-9|47162.88
4037|367|1|59|field-10|016.2.02.12.15.0064
4038|368|1|59|field-0|Amasco
4039|368|1|59|field-1|CFL
4040|368|1|59|field-2|Amasco Spiral 15W CDL
4041|368|1|59|field-3|Spiral
4042|368|1|59|field-4|15.06
4043|368|1|59|field-5|66.00
4044|368|1|59|field-6|Cool Daylight
4045|368|1|59|field-7|4
4046|368|1|59|field-8|43.98
4047|368|1|59|field-9|64511.62
4048|368|1|59|field-10|016.2.02.15.15.0065
4049|369|1|59|field-0|Amasco
4050|369|1|59|field-1|CFL
4051|369|1|59|field-2|Amasco Spiral 15W WW
4052|369|1|59|field-3|Spiral
4053|369|1|59|field-4|14.93
4054|369|1|59|field-5|73.00
4055|369|1|59|field-6|Warm White
4056|369|1|59|field-7|4
4057|369|1|59|field-8|43.60
4058|369|1|59|field-9|63954.75
4059|369|1|59|field-10|016.2.02.15.15.0066
4060|370|1|59|field-0|Amasco
4061|370|1|59|field-1|CFL
4062|370|1|59|field-2|Amasco Spiral 20W CDL
4063|370|1|59|field-3|Spiral
4064|370|1|59|field-4|19.75
4065|370|1|59|field-5|67.00
4066|370|1|59|field-6|Cool Daylight
4067|370|1|59|field-7|4
4068|370|1|59|field-8|57.67
4069|370|1|59|field-9|84601.89
4070|370|1|59|field-10|016.2.02.20.15.0067
4071|371|1|59|field-0|Amasco
4072|371|1|59|field-1|CFL
4073|371|1|59|field-2|Amasco Spiral 20W WW
4074|371|1|59|field-3|Spiral
4075|371|1|59|field-4|19.57
4076|371|1|59|field-5|73.00
4077|371|1|59|field-6|Warm White
4078|371|1|59|field-7|4
4079|371|1|59|field-8|57.14
4080|371|1|59|field-9|83830.83
4081|371|1|59|field-10|016.2.02.20.15.0068
4082|372|1|59|field-0|Amasco
4083|372|1|59|field-1|CFL
4084|372|1|59|field-2|Amasco Spiral 24W CDL
4085|372|1|59|field-3|Spiral
4086|372|1|59|field-4|22.45
4087|372|1|59|field-5|64.00
4088|372|1|59|field-6|Cool Daylight
4089|372|1|59|field-7|4
4090|372|1|59|field-8|65.55
4091|372|1|59|field-9|96167.72
4092|372|1|59|field-10|016.2.02.24.15.0069
4093|373|1|59|field-0|Amasco
4094|373|1|59|field-1|CFL
4095|373|1|59|field-2|Amasco Spiral 24W WW
4096|373|1|59|field-3|Spiral
4097|373|1|59|field-4|22.57
4098|373|1|59|field-5|75.00
4099|373|1|59|field-6|Warm White
4100|373|1|59|field-7|4
4101|373|1|59|field-8|65.90
4102|373|1|59|field-9|96681.75
4103|373|1|59|field-10|016.2.02.24.15.0070
4104|374|1|59|field-0|Amasco
4105|374|1|59|field-1|CFL
4106|374|1|59|field-2|Amasco Spiral 28W CDL
4107|374|1|59|field-3|Spiral
4108|374|1|59|field-4|30.52
4109|374|1|59|field-5|69.00
4110|374|1|59|field-6|Cool Daylight
4111|374|1|59|field-7|4
4112|374|1|59|field-8|89.12
4113|374|1|59|field-9|130736.69
4114|374|1|59|field-10|016.2.02.28.15.0071
4115|375|1|59|field-0|Amasco
4116|375|1|59|field-1|CFL
4117|375|1|59|field-2|Amasco Spiral 28W WW
4118|375|1|59|field-3|Spiral
4119|375|1|59|field-4|29.37
4120|375|1|59|field-5|73.00
4121|375|1|59|field-6|Warm White
4122|375|1|59|field-7|4
4123|375|1|59|field-8|85.76
4124|375|1|59|field-9|125810.51
4125|375|1|59|field-10|016.2.02.28.15.0072
4126|376|1|59|field-0|Amasco
4127|376|1|59|field-1|CFL
4128|376|1|59|field-2|Amasco Spiral 35W CDL
4129|376|1|59|field-3|Spiral
4130|376|1|59|field-4|37.13
4131|376|1|59|field-5|69.00
4132|376|1|59|field-6|Cool Daylight
4133|376|1|59|field-7|4
4134|376|1|59|field-8|108.42
4135|376|1|59|field-9|159051.55
4136|376|1|59|field-10|016.2.02.35.15.0073
4137|377|1|59|field-0|Amasco
4138|377|1|59|field-1|CFL
4139|377|1|59|field-2|Amasco Spiral 45W WW
4140|377|1|59|field-3|Spiral
4141|377|1|59|field-4|50.76
4142|377|1|59|field-5|70.00
4143|377|1|59|field-6|Cool Daylight
4144|377|1|59|field-7|4
4145|377|1|59|field-8|148.22
4146|377|1|59|field-9|217437.57
4147|377|1|59|field-10|016.2.02.45.15.0074
4148|378|1|59|field-0|Luxco
4149|378|1|59|field-1|CFL
4150|378|1|59|field-2|Luxco L2U 8W CDL
4151|378|1|59|field-3|2U
4152|378|1|59|field-4|9.00
4153|378|1|59|field-5|58.00
4154|378|1|59|field-6|Cool Daylight
4155|378|1|59|field-7|4
4156|378|1|59|field-8|26.28
4157|378|1|59|field-9|38552.76
4158|378|1|59|field-10|016.3.01.08.15.0075
4159|379|1|59|field-0|Luxco
4160|379|1|59|field-1|CFL
4161|379|1|59|field-2|Luxco L2U 8W WW
4162|379|1|59|field-3|2U
4163|379|1|59|field-4|8.98
4164|379|1|59|field-5|61.00
4165|379|1|59|field-6|Warm White
4166|379|1|59|field-7|4
4167|379|1|59|field-8|26.22
4168|379|1|59|field-9|38467.09
4169|379|1|59|field-10|016.3.01.08.15.0076
4170|380|1|59|field-0|Luxco
4171|380|1|59|field-1|CFL
4172|380|1|59|field-2|Luxco L2U 14W CDL
4173|380|1|59|field-3|2U
4174|380|1|59|field-4|14.42
4175|380|1|59|field-5|68.00
4176|380|1|59|field-6|Cool Daylight
4177|380|1|59|field-7|4
4178|380|1|59|field-8|42.11
4179|380|1|59|field-9|61770.09
4180|380|1|59|field-10|016.3.01.14.15.0077
4181|381|1|59|field-0|Luxco
4182|381|1|59|field-1|CFL
4183|381|1|59|field-2|Luxco L2U 20W CDL
4184|381|1|59|field-3|2U
4185|381|1|59|field-4|17.97
4186|381|1|59|field-5|61.00
4187|381|1|59|field-6|Cool Daylight
4188|381|1|59|field-7|4
4189|381|1|59|field-8|52.47
4190|381|1|59|field-9|76977.01
4191|381|1|59|field-10|016.3.01.20.15.0078
4192|382|1|59|field-0|Luxco
4193|382|1|59|field-1|CFL
4194|382|1|59|field-2|Luxco L3U 18W CDL
4195|382|1|59|field-3|3U
4196|382|1|59|field-4|18.51
4197|382|1|59|field-5|64.00
4198|382|1|59|field-6|Cool Daylight
4199|382|1|59|field-7|4
4200|382|1|59|field-8|54.05
4201|382|1|59|field-9|79290.18
4202|382|1|59|field-10|016.3.01.18.15.0079
4203|383|1|59|field-0|Luxco
4204|383|1|59|field-1|CFL
4205|383|1|59|field-2|Luxco L3U 25W CDL
4206|383|1|59|field-3|3U
4207|383|1|59|field-4|24.80
4208|383|1|59|field-5|66.00
4209|383|1|59|field-6|Cool Daylight
4210|383|1|59|field-7|4
4211|383|1|59|field-8|72.42
4212|383|1|59|field-9|106234.27
4213|383|1|59|field-10|016.3.01.25.15.0080
4214|384|1|59|field-0|Luxco
4215|384|1|59|field-1|CFL
4216|384|1|59|field-2|Luxco L4U 45W CDL
4217|384|1|59|field-3|4U
4218|384|1|59|field-4|41.51
4219|384|1|59|field-5|73.00
4220|384|1|59|field-6|Cool Daylight
4221|384|1|59|field-7|4
4222|384|1|59|field-8|121.21
4223|384|1|59|field-9|177813.90
4224|384|1|59|field-10|016.3.01.45.15.0081
4225|385|1|59|field-0|Luxco
4226|385|1|59|field-1|CFL
4227|385|1|59|field-2|Luxco LSP 8W CDL
4228|385|1|59|field-3|Spiral
4229|385|1|59|field-4|7.78
4230|385|1|59|field-5|62.00
4231|385|1|59|field-6|Cool Daylight
4232|385|1|59|field-7|4
4233|385|1|59|field-8|22.72
4234|385|1|59|field-9|33326.72
4235|385|1|59|field-10|016.3.02.08.15.0082
4236|386|1|59|field-0|Luxco
4237|386|1|59|field-1|CFL
4238|386|1|59|field-2|Luxco LSP 8W WW
4239|386|1|59|field-3|Spiral
4240|386|1|59|field-4|7.83
4241|386|1|59|field-5|70.00
4242|386|1|59|field-6|Warm White
4243|386|1|59|field-7|4
4244|386|1|59|field-8|22.86
4245|386|1|59|field-9|33540.90
4246|386|1|59|field-10|016.3.02.08.15.0083
4247|387|1|59|field-0|Luxco
4248|387|1|59|field-1|CFL
4249|387|1|59|field-2|Luxco LSP 15W CDL
4250|387|1|59|field-3|Spiral
4251|387|1|59|field-4|15.87
4252|387|1|59|field-5|66.00
4253|387|1|59|field-6|Cool Daylight
4254|387|1|59|field-7|4
4255|387|1|59|field-8|46.34
4256|387|1|59|field-9|67981.37
4257|387|1|59|field-10|016.3.02.15.15.0084
4258|388|1|59|field-0|Luxco
4259|388|1|59|field-1|CFL
4260|388|1|59|field-2|Luxco LSP 24W CDL
4261|388|1|59|field-3|Spiral
4262|388|1|59|field-4|24.27
4263|388|1|59|field-5|69.00
4264|388|1|59|field-6|Cool Daylight
4265|388|1|59|field-7|4
4266|388|1|59|field-8|70.87
4267|388|1|59|field-9|103963.94
4268|388|1|59|field-10|016.3.02.24.15.0085
4269|389|1|59|field-0|Luxco
4270|389|1|59|field-1|CFL
4271|389|1|59|field-2|Luxco LSP 32W CDL
4272|389|1|59|field-3|Spiral
4273|389|1|59|field-4|29.31
4274|389|1|59|field-5|78.00
4275|389|1|59|field-6|Cool Daylight
4276|389|1|59|field-7|4
4277|389|1|59|field-8|85.59
4278|389|1|59|field-9|125553.49
4279|389|1|59|field-10|016.3.02.32.15.0086
4280|390|1|59|field-0|Luxco
4281|390|1|59|field-1|CFL
4282|390|1|59|field-2|Luxco LSP 45W CDL
4283|390|1|59|field-3|Spiral
4284|390|1|59|field-4|46.08
4285|390|1|59|field-5|76.00
4286|390|1|59|field-6|Cool Daylight
4287|390|1|59|field-7|4
4288|390|1|59|field-8|134.55
4289|390|1|59|field-9|197390.13
4290|390|1|59|field-10|016.3.02.45.15.0087
4291|391|1|60|field-0|OSRAM
4292|391|1|60|field-1|CFL
4293|391|1|60|field-2|Dulux Value 7W
4294|391|1|60|field-3|2U
4295|391|1|60|field-4|7.30
4296|391|1|60|field-5|54.00
4297|391|1|60|field-6|Warm White
4298|391|1|60|field-7|4
4299|391|1|60|field-8|21.32
4300|391|1|60|field-9|31270.57
4301|391|1|60|field-10|001.1.01.07.15.0001
4302|392|1|60|field-0|OSRAM
4303|392|1|60|field-1|CFL
4304|392|1|60|field-2|Dulux Value 10W
4305|392|1|60|field-3|2U
4306|392|1|60|field-4|10.66
4307|392|1|60|field-5|64.00
4308|392|1|60|field-6|Warm White
4309|392|1|60|field-7|4
4310|392|1|60|field-8|31.13
4311|392|1|60|field-9|45663.60
4312|392|1|60|field-10|001.1.01.10.15.0003
4313|393|1|60|field-0|OSRAM
4314|393|1|60|field-1|CFL
4315|393|1|60|field-2|Dulux Value 13W
4316|393|1|60|field-3|2U
4317|393|1|60|field-4|13.59
4318|393|1|60|field-5|65.00
4319|393|1|60|field-6|Warm White
4320|393|1|60|field-7|4
4321|393|1|60|field-8|39.68
4322|393|1|60|field-9|58214.67
4323|393|1|60|field-10|001.1.01.13.15.0005
4324|394|1|60|field-0|OSRAM
4325|394|1|60|field-1|CFL
4326|394|1|60|field-2|Dulux Value 18W
4327|394|1|60|field-3|2U
4328|394|1|60|field-4|17.04
4329|394|1|60|field-5|61.00
4330|394|1|60|field-6|Warm White
4331|394|1|60|field-7|3
4332|394|1|60|field-8|49.76
4333|394|1|60|field-9|72993.23
4334|394|1|60|field-10|001.1.01.18.15.0007
4335|395|1|60|field-0|OSRAM
4336|395|1|60|field-1|CFL
4337|395|1|60|field-2|Mini Twist 8W
4338|395|1|60|field-3|Spiral
4339|395|1|60|field-4|7.74
4340|395|1|60|field-5|55.00
4341|395|1|60|field-6|Warm White
4342|395|1|60|field-7|4
4343|395|1|60|field-8|22.60
4344|395|1|60|field-9|33155.37
4345|395|1|60|field-10|001.1.02.08.15.0009
4346|396|1|60|field-0|OSRAM
4347|396|1|60|field-1|CFL
4348|396|1|60|field-2|Mini Twist 12W
4349|396|1|60|field-3|Spiral
4350|396|1|60|field-4|11.55
4351|396|1|60|field-5|65.00
4352|396|1|60|field-6|Warm White
4353|396|1|60|field-7|4
4354|396|1|60|field-8|33.73
4355|396|1|60|field-9|49476.04
4356|396|1|60|field-10|001.1.02.12.15.0011
4357|397|1|60|field-0|OSRAM
4358|397|1|60|field-1|CFL
4359|397|1|60|field-2|Mini Twist 15W
4360|397|1|60|field-3|Spiral
4361|397|1|60|field-4|14.58
4362|397|1|60|field-5|66.00
4363|397|1|60|field-6|Warm White
4364|397|1|60|field-7|4
4365|397|1|60|field-8|42.57
4366|397|1|60|field-9|62455.47
4367|397|1|60|field-10|001.1.02.15.15.0013
4368|398|1|60|field-0|OSRAM
4369|398|1|60|field-1|CFL
4370|398|1|60|field-2|Mini Twist 20W
4371|398|1|60|field-3|Spiral
4372|398|1|60|field-4|19.27
4373|398|1|60|field-5|70.00
4374|398|1|60|field-6|Warm White
4375|398|1|60|field-7|4
4376|398|1|60|field-8|56.27
4377|398|1|60|field-9|82545.74
4378|398|1|60|field-10|001.1.02.20.15.0015
4379|399|1|60|field-0|OSRAM
4380|399|1|60|field-1|CFL
4381|399|1|60|field-2|Mini Twist 23W
4382|399|1|60|field-3|Spiral
4383|399|1|60|field-4|23.15
4384|399|1|60|field-5|71.00
4385|399|1|60|field-6|Warm White
4386|399|1|60|field-7|4
4387|399|1|60|field-8|67.60
4388|399|1|60|field-9|99166.27
4389|399|1|60|field-10|001.1.02.23.15.0017
4390|400|1|61|field-0|PILOT
4391|400|1|61|field-1|CFL
4392|400|1|61|field-2|PILOT 2U 20W
4393|400|1|61|field-3|2U
4394|400|1|61|field-4|10.83
4395|400|1|61|field-5|61.00
4396|400|1|61|field-6|Cool Daylight
4397|400|1|61|field-7|4
4398|400|1|61|field-8|31.62
4399|400|1|61|field-9|46391.82
4400|400|1|61|field-10|007.6.01.20.15.0001
4401|401|1|61|field-0|PILOT
4402|401|1|61|field-1|CFL
4403|401|1|61|field-2|PILOT 3U 18W
4404|401|1|61|field-3|3U
4405|401|1|61|field-4|16.52
4406|401|1|61|field-5|66.00
4407|401|1|61|field-6|Cool Daylight
4408|401|1|61|field-7|4
4409|401|1|61|field-8|48.24
4410|401|1|61|field-9|70765.73
4411|401|1|61|field-10|007.6.01.18.15.0002
4412|402|1|61|field-0|PILOT
4413|402|1|61|field-1|CFL
4414|402|1|61|field-2|PILOT 3U 23 W
4415|402|1|61|field-3|3U
4416|402|1|61|field-4|19.31
4417|402|1|61|field-5|65.00
4418|402|1|61|field-6|Cool Daylight
4419|402|1|61|field-7|4
4420|402|1|61|field-8|56.39
4421|402|1|61|field-9|82717.09
4422|402|1|61|field-10|007.6.01.23.15.0003
4423|403|1|61|field-0|LEA
4424|403|1|61|field-1|CFL
4425|403|1|61|field-2|LEA 2U 20W
4426|403|1|61|field-3|2U
4427|403|1|61|field-4|10.82
4428|403|1|61|field-5|61.00
4429|403|1|61|field-6|Cool Daylight
4430|403|1|61|field-7|4
4431|403|1|61|field-8|31.59
4432|403|1|61|field-9|46348.98
4433|403|1|61|field-10|007.7.01.15.15.0004
4434|404|1|61|field-0|RACER
4435|404|1|61|field-1|CFL
4436|404|1|61|field-2|RACER 2U 15W
4437|404|1|61|field-3|2U
4438|404|1|61|field-4|14.93
4439|404|1|61|field-5|58.00
4440|404|1|61|field-6|Cool Daylight
4441|404|1|61|field-7|4
4442|404|1|61|field-8|43.60
4443|404|1|61|field-9|63954.75
4444|404|1|61|field-10|007.8.01.15.15.0005
4445|405|1|61|field-0|RACER
4446|405|1|61|field-1|CFL
4447|405|1|61|field-2|RACER 3U 23W
4448|405|1|61|field-3|3U
4449|405|1|61|field-4|19.35
4450|405|1|61|field-5|65.00
4451|405|1|61|field-6|Cool Daylight
4452|405|1|61|field-7|4
4453|405|1|61|field-8|56.50
4454|405|1|61|field-9|82888.43
